buyBoxPrice,monthlyRevenueEstimate,monthlyUnitsSold,amazonIsr
0.0,0.0,265,false
0.0,0.0,891,false
0.0,0.0,287,true
0.0,0.0,5806,false
3.700000047683716,1.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,1.0,0,false
0.0,0.0,3878,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,18487,true
0.0,0.0,3449,false
0.0,0.0,712,false
0.0,0.0,5476,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,3126,true
0.0,0.0,0,false
0.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,1521,false
0.0,0.0,970,false
0.0,6876.0,1,false
0.0,0.0,2660,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
3.799999952316284,1.0,0,true
0.0,7990.0,0,true
0.0,0.0,21,false
0.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,17733.0,1,false
1.0,0.0,0,true
1.0,0.0,0,true
1.0,0.0,0,true
4047.929931640625,21.0,9298,false
0.0,2090.0,1,false
0.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
1.0,0.0,1266,false
0.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,21,true
2.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,17723.0,1,true
2.799999952316284,1.0,0,false
0.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
1.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
1.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,1385,false
0.0,0.0,937,true
0.0,0.0,0,true
3.0,1.0,0,true
1.0,0.0,0,true
1.0,0.0,0,true
0.0,0.0,0,false
1.0,0.0,0,true
0.0,0.0,0,false
1.0,0.0,0,false
1.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,1439,false
1.0,0.0,0,false
5.0,1.0,0,false
1.0,0.0,0,false
1336.8800048828125,21.0,7850,false
1.0,0.0,0,true
0.0,0.0,0,false
1.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,0,true
0.0,1.0,0,false
0.0,0.0,0,true
3.4000000953674316,1.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
0.0,7120.0,1,true
4.0,0.0,0,true
0.0,0.0,1692,false
0.0,0.0,974,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,17842.0,1,true
0.0,0.0,0,false
0.0,0.0,1750,false
0.0,0.0,1231,true
13365.0,0.0,0,true
0.0,0.0,3802,true
0.0,0.0,20620,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,334,false
0.0,1.0,0,false
0.0,0.0,239,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,4685,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,87,false
3.0,0.0,0,true
3.4000000953674316,1.0,0,true
0.0,11048.0,1,false
0.0,0.0,21,false
5.0,1.0,0,false
2.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
1.0,0.0,0,false
1.0,0.0,0,true
0.0,0.0,1426,false
0.0,0.0,0,false
1.0,0.0,0,true
1.0,0.0,0,true
1.0,0.0,0,true
0.0,0.0,0,false
1.0,0.0,0,false
0.0,2.0,0,false
1.0,0.0,0,false
0.0,0.0,6287,true
1.0,0.0,0,false
0.0,0.0,2256,false
0.0,0.0,21,true
1.0,0.0,0,false
1.0,0.0,0,false
0.0,2.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
0.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,148,false
1.0,0.0,0,true
4.699999809265137,1.0,0,false
0.0,1.0,0,true
5.0,1.0,0,true
2.0,1.0,0,true
4.099999904632568,1.0,0,false
0.0,1.0,0,true
0.0,0.0,1889,false
0.0,0.0,1744,true
0.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,1,true
0.0,0.0,0,true
3.0,1.0,0,true
0.0,0.0,7570,true
0.0,0.0,0,true
1.0,0.0,2997,false
493049.03125,21.0,16756,false
0.0,0.0,93,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,941,false
0.0,0.0,0,false
0.0,0.0,0,false
1.0,0.0,0,false
0.0,0.0,0,true
59865.7109375,21.0,2149,true
0.0,1708.0,1,true
0.0,1.0,0,true
0.0,14739.0,1,true
0.0,21.0,17287,false
0.0,11181.0,1,false
0.0,0.0,1,false
0.0,0.0,0,true
0.0,4459.0,1,false
0.0,18021.0,1,true
0.0,0.0,21,false
0.0,11200.0,1,false
0.0,0.0,0,true
1.0,0.0,0,true
0.0,0.0,1,false
0.0,11374.0,2,true
158422.5,21.0,0,true
0.0,0.0,0,true
0.0,0.0,34,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,289,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,17800.0,1,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
1.0,0.0,2919185,false
0.0,18386.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,84,true
3.0,1.0,0,false
0.0,1.0,0,true
0.0,0.0,0,false
0.0,3662.0,1,false
0.0,0.0,0,false
2.200000047683716,3.0,0,true
0.0,0.0,0,false
4.0,0.0,0,false
1690.8699951171875,21.0,7128,true
1.0,0.0,0,true
0.0,11146.0,1,true
0.0,8944.0,1,true
0.0,5175.0,1,true
3.0,0.0,0,true
0.0,0.0,6292,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,68,false
1.0,0.0,0,true
0.0,21.0,10121,true
3.0,0.0,0,true
3.0999999046325684,1.0,0,true
14750.16015625,21.0,1676,false
1.0,1.0,0,true
2.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
1.0,1.0,0,true
0.0,21.0,10648,false
0.0,10916.0,1,true
1.0,1.0,0,true
0.0,0.0,0,true
0.0,16361.0,1,false
0.0,11339.0,1,false
0.0,0.0,0,false
0.0,1.0,0,false
1.0,1.0,0,true
0.0,0.0,0,true
0.0,4.0,0,false
0.0,1.0,0,false
0.0,0.0,0,true
0.0,21.0,0,false
6069.0,0.0,0,false
5.0,0.0,0,true
8.0,0.0,0,false
0.0,0.0,13227,false
25.0,0.0,0,false
0.0,0.0,0,true
5.0,2.0,0,false
0.0,0.0,0,true
0.0,21.0,0,true
0.0,0.0,498,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,9118.0,1,true
0.0,0.0,0,true
0.0,14059.0,1,false
0.0,0.0,0,true
0.0,0.0,2318,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,1.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,588,false
1.0,0.0,40956,false
5.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,2150,true
0.0,0.0,0,true
0.0,0.0,1203,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,15481,true
0.0,0.0,3413,false
5.0,2.0,0,true
0.0,0.0,1083,false
0.0,1.0,0,false
0.0,1.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,33689,false
0.0,0.0,0,true
1.0,0.0,64012,false
0.0,0.0,4270,false
2.0,2.0,0,false
0.0,3.0,0,true
0.0,0.0,312,false
0.0,0.0,10554,true
1.0,2.0,0,true
0.0,6237.0,1,false
0.0,2.0,0,false
0.0,2.0,0,true
0.0,21.0,13641,false
0.0,0.0,6202,false
0.0,21.0,15309,false
0.0,0.0,27327,false
0.0,0.0,3475,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,3276,false
1.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,4947,true
0.0,0.0,420,false
1.0,0.0,7678,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
2.0,0.0,0,false
5.0,1.0,0,true
0.0,0.0,0,false
2.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,1.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,46767,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,2038,true
0.0,0.0,0,true
3.0,1.0,0,true
0.0,0.0,917,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,1.0,0,true
0.0,1.0,0,true
5.0,1.0,0,false
1.0,0.0,1968,true
0.0,1.0,0,true
2.0,0.0,0,false
0.0,0.0,13993,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,1.0,0,false
0.0,0.0,8097,true
0.0,3.0,0,false
0.0,1.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
1.0,0.0,0,false
0.0,0.0,0,true
4.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,11866,true
0.0,3.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
1854.0,21.0,10677,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,2662,false
0.0,0.0,0,true
0.0,1.0,0,true
0.0,1.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
5.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,1.0,0,true
0.0,0.0,6986,true
1.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
5.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,517,false
0.0,0.0,0,false
3.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,2108,true
0.0,0.0,1045,false
4.0,4.0,0,true
0.0,0.0,1856,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,1.0,0,false
0.0,1.0,0,false
0.0,1.0,0,true
0.0,0.0,513,false
5.0,1.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,1.0,0,false
4.300000190734863,1.0,0,true
0.0,0.0,0,true
0.0,1.0,0,true
0.0,21.0,16540,false
0.0,21.0,16534,true
0.0,21.0,16545,false
0.0,21.0,16534,true
0.0,21.0,16535,true
0.0,21.0,16540,true
0.0,21.0,16544,true
36.790000915527344,0.0,0,false
0.0,21.0,9555,false
4.0,1.0,0,false
0.0,0.0,0,false
1.0,0.0,0,true
0.0,21.0,16544,false
0.0,21.0,16541,false
0.0,21.0,16539,false
0.0,21.0,16532,true
0.0,21.0,16541,true
0.0,21.0,16541,false
0.0,21.0,16538,false
0.0,21.0,16544,true
0.0,21.0,16535,true
0.0,21.0,16546,true
0.0,21.0,16544,true
0.0,21.0,16548,false
0.0,21.0,16541,false
0.0,21.0,16541,false
4.0,1.0,0,false
22.989999771118164,0.0,0,false
0.0,1.0,0,false
0.0,21.0,16548,true
0.0,21.0,16532,false
0.0,21.0,16542,true
0.0,21.0,16545,true
0.0,21.0,16545,true
0.0,21.0,16542,false
0.0,21.0,16549,true
0.0,21.0,16536,false
0.0,21.0,16534,false
0.0,21.0,16537,true
0.0,21.0,16545,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,21.0,16536,true
0.0,21.0,16531,false
0.0,21.0,15474,true
0.0,0.0,0,true
1.0,0.0,0,false
239.9499969482422,0.0,0,false
0.0,21.0,16531,false
0.0,21.0,16545,true
12.979999542236328,0.0,0,true
0.0,21.0,16544,true
0.0,21.0,16537,true
0.0,21.0,16539,false
0.0,21.0,16538,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,280,false
0.0,0.0,4061,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,728,true
0.0,11794.0,1,true
0.0,0.0,0,true
0.0,1.0,0,true
0.0,1.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
4.699999809265137,1.0,0,true
0.0,8427.0,1,false
0.0,0.0,3834,true
0.0,0.0,3936,true
0.0,0.0,3936,false
0.0,0.0,3936,true
0.0,21.0,16537,true
0.0,21.0,16535,true
0.0,21.0,16540,true
0.0,21.0,16538,false
0.0,21.0,16532,true
0.0,21.0,16542,true
0.0,21.0,16540,false
0.0,21.0,16538,false
0.0,21.0,16535,true
0.0,21.0,16540,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
4.0,1.0,0,false
0.0,21.0,16547,true
0.0,21.0,16545,false
0.0,21.0,16544,false
0.0,0.0,0,false
79.98999786376953,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,21.0,16546,false
888.0,21.0,12882,true
0.0,0.0,0,true
0.0,9544.0,1,true
0.0,1.0,0,true
0.0,0.0,1345,true
0.0,0.0,3693,true
0.0,0.0,6134,false
0.0,0.0,8987,true
1.0,0.0,1254,false
0.0,0.0,3918,false
0.0,1.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,1.0,0,true
0.0,1.0,0,true
0.0,0.0,19858,true
0.0,21.0,16537,true
0.0,21.0,16532,true
0.0,21.0,16537,false
0.0,21.0,16547,true
0.0,21.0,16543,false
0.0,21.0,16538,false
0.0,21.0,16534,false
0.0,21.0,16543,true
0.0,10680.0,1,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,21.0,16542,false
0.0,21.0,16545,true
60.33000183105469,0.0,0,true
0.0,0.0,0,true
1.0,0.0,0,false
26.760000228881836,0.0,0,true
0.0,21.0,16534,true
2.5,1.0,0,true
0.0,0.0,0,false
0.0,1.0,0,false
1.0,0.0,0,false
0.0,0.0,0,true
0.0,16707.0,1,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,4959,false
0.0,0.0,1207,true
0.0,2.0,0,true
0.0,1.0,0,false
1.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,1084,false
0.0,0.0,0,true
0.0,0.0,0,true
1.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,11086,true
0.0,11864.0,1,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,21.0,2943,true
3.5,1.0,0,false
0.0,0.0,0,true
5.0,0.0,0,false
0.0,21.0,16540,true
0.0,21.0,16541,false
0.0,21.0,16537,true
0.0,21.0,16535,true
0.0,21.0,16544,false
0.0,21.0,16530,true
0.0,0.0,0,false
0.0,21.0,16547,true
0.0,21.0,16538,false
0.0,21.0,16534,false
0.0,21.0,16536,true
0.0,21.0,16540,true
0.0,21.0,16537,true
0.0,21.0,16540,true
0.0,21.0,16543,true
0.0,21.0,16545,true
0.0,21.0,16538,true
0.0,21.0,16537,false
0.0,21.0,16543,false
0.0,21.0,16542,true
0.0,21.0,16540,false
13.59000015258789,0.0,0,true
0.0,0.0,0,true
0.0,21.0,16530,true
4.400000095367432,1.0,0,true
0.0,0.0,0,false
61.9900016784668,0.0,0,true
73.98999786376953,0.0,0,true
0.0,21.0,15112,false
0.0,0.0,0,false
0.0,21.0,16540,true
0.0,21.0,16539,false
0.0,21.0,16530,true
0.0,21.0,16536,false
0.0,21.0,16538,true
0.0,21.0,16528,true
0.0,21.0,16536,true
0.0,21.0,16533,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
89.98999786376953,0.0,0,true
0.0,21.0,16544,true
0.0,21.0,16532,false
0.0,21.0,7389,true
0.0,0.0,0,true
0.0,15367.0,1,true
73.98999786376953,0.0,0,true
1.0,0.0,0,true
0.0,21.0,16544,false
53.560001373291016,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
844.969970703125,0.0,0,true
0.0,21.0,16538,false
0.0,21.0,16532,false
0.0,21.0,16527,true
0.0,0.0,660,true
0.0,0.0,795,true
0.0,8924.0,3,false
0.0,11011.0,2,true
0.0,0.0,12823,true
0.0,0.0,0,true
0.0,0.0,5473,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,717,true
0.0,0.0,0,false
1.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,6128.0,1,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,2449,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,29288,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,4581,true
0.0,3304.0,1,false
0.0,0.0,23413,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,852,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
1.0,0.0,0,true
0.0,0.0,0,false
0.0,10733.0,1,false
0.0,0.0,0,true
0.0,0.0,0,true
1.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,2573,true
0.0,0.0,2893,true
0.0,0.0,5176,false
0.0,0.0,0,false
5.0,1.0,0,false
2.5999999046325684,3.0,0,true
0.0,0.0,21,true
0.0,0.0,4720,false
0.0,12795.0,1,true
0.0,1.0,0,false
0.0,0.0,7469,true
0.0,0.0,14740,true
0.0,18939.0,1,true
2.0,0.0,0,false
2.0,0.0,0,true
0.0,0.0,0,false
0.0,8695.0,1,true
3.299999952316284,1.0,0,true
4.0,0.0,0,false
2.0,0.0,0,true
2.9000000953674316,1.0,0,false
0.0,0.0,8808,false
0.0,1.0,0,false
0.0,15062.0,0,true
0.0,0.0,1036,true
0.0,0.0,181,true
0.0,0.0,2223,true
1.0,0.0,0,true
0.0,0.0,1176,false
0.0,1.0,0,true
5.0,1.0,0,false
3.299999952316284,1.0,0,false
1.0,0.0,0,true
0.0,0.0,1441,true
0.0,0.0,0,false
2.0,0.0,0,false
3.0,1.0,0,true
4.0,0.0,0,false
2.0,0.0,0,false
9577.0,0.0,0,true
1.0,0.0,0,false
1.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,333,true
1.0,0.0,2703,false
0.0,5342.0,1,false
0.0,0.0,0,true
0.0,0.0,4682,true
0.0,0.0,0,true
3029.070068359375,21.0,3177,false
0.0,0.0,3815,false
0.0,0.0,5729,true
0.0,0.0,0,true
0.0,0.0,6290,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,13263.0,1,false
0.0,0.0,0,true
0.0,17754.0,1,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,3.0,0,true
1.0,0.0,0,true
4287.919921875,21.0,10543,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,90,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
1798.0799560546875,21.0,5228,true
0.0,0.0,25272,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,974,false
0.0,1412.0,1,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,16324,false
0.0,2.0,0,false
0.0,0.0,0,true
0.0,5931.0,1,false
0.0,0.0,0,true
0.0,1.0,0,false
0.0,17850.0,2,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
1.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,1.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,638,true
0.0,0.0,0,true
1.0,0.0,0,false
0.0,0.0,356,true
1.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,8920.0,1,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,21,true
0.0,0.0,0,true
0.0,1.0,0,false
4.0,0.0,0,true
4.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,1726,true
0.0,1.0,0,true
399.8800048828125,21.0,16543,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,10418,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,15612.0,1,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,false
0.0,17966.0,1,false
0.0,0.0,0,false
1.0,0.0,0,false
0.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,983,false
0.0,0.0,1,true
0.0,0.0,0,true
4528.43994140625,21.0,10543,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,21.0,13793,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,850,false
1269.3900146484375,21.0,7609,true
0.0,0.0,0,true
0.0,0.0,21,true
0.0,0.0,0,false
0.0,14754.0,1,true
0.0,7831.0,1,true
1.0,0.0,3179,true
1.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,0,true
60.79999923706055,0.0,0,true
19.6299991607666,0.0,0,true
99.98999786376953,0.0,0,false
21.100000381469727,0.0,0,true
3.0,1.0,0,false
549.0,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
5.0,1.0,0,false
0.0,0.0,0,false
8.0,0.0,0,true
15.630000114440918,0.0,0,true
1241.0,0.0,0,false
79.9800033569336,0.0,0,true
115.9000015258789,0.0,0,true
195.0,0.0,0,true
24.989999771118164,0.0,0,true
80.19000244140625,0.0,0,true
0.0,0.0,0,true
168.58999633789062,0.0,0,true
0.0,0.0,0,true
0.0,8234.0,1,true
0.0,16373.0,1,false
0.0,1.0,0,true
11425.0,21.0,6464,false
1.0,0.0,3006,false
0.0,0.0,7619,true
0.0,0.0,0,true
0.0,21.0,0,true
0.0,0.0,1,true
0.0,0.0,1,true
0.0,0.0,0,false
0.0,0.0,0,true
0.0,0.0,9018,true
0.0,0.0,0,false
0.0,0.0,1256,true
0.0,0.0,0,false
0.0,1.0,0,true
0.0,0.0,0,true
0.0,0.0,0,false
0.0,188.0,1,false
0.0,0.0,0,false
0.0,1.0,0,true
0.0,9434.0,1,false
0.0,0.0,0,true
0.0,1.0,0,false
14674.0,0.0,0,true
0.0,1.0,0,false
0.0,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,false
1.0,0.0,0,false
0.0,1.0,0,false
0.0,1.0,0,false
0.0,1.0,0,false
0.0,21.0,512,false
0.0,0.0,9038,true
0.0,0.0,0,true
7889.0,0.0,0,true
13.0,0.0,0,false
55.9900016784668,0.0,0,false
24.989999771118164,0.0,0,true
0.0,0.0,0,false
0.0,0.0,0,true
503.260009765625,0.0,0,true
234.99000549316406,0.0,0,false
0.0,16004.0,1,true
0.0,0.0,0,true
70.91999816894531,0.0,0,true
499.0,0.0,0,false
15.319999694824219,0.0,0,true
0.0,0.0,0,true
0.0,0.0,0,true
0.0,12657.0,1,true
0.0,14117.0,1,true
