reviewCount,reviewRating,totalRatings,numberOfSellers
0,2.0,1.0,0
1,0.0,4.0,0
1,0.0,4.0,0
0,2.0,1.0,0
0,0.0,0.0,0
0,6.0,1.0,0
0,13.0,1.0,0
242017,0.0,0.0,0
0,9.0,1.0,0
0,36.0,1.0,0
0,0.0,0.0,6441
124162,0.0,0.0,0
0,154.0,1.0,0
0,45.0,2.0,0
0,0.0,0.0,10308
0,7.0,1.0,0
0,6.0,1.0,0
3585,0.0,0.0,0
0,0.0,0.0,0
292,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,6.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,4.0,1.0,0
0,339526.46875,810028302336.0,21
1,0.0,7.300000190734863,0
0,27.0,1.0,0
0,3.0,1.0,0
0,57.0,1.0,1
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,50.0,1.0,0
0,5.0,1.0,0
0,10.0,1.0,0
23636,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,11.0,1.0,0
21,0.0,0.0,0
0,0.0,0.0,97122
0,0.0,8181438.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,10.0,1.0,0
0,94.0,1.0,0
54081,0.0,0.0,0
0,0.0,0.0,33015
0,0.0,0.0,31782
371,0.0,8194001.0,0
0,94.0,1.0,0
0,0.0,0.0,32368
0,174.44000244140625,84691820544.0,21
0,0.0,0.0,0
0,9.0,1.0,0
0,75.0,1.0,0
1007,0.0,0.0,0
0,0.0,0.0,0
0,16.0,1.0,0
1,0.0,7.599999904632568,0
0,0.0,0.0,0
0,0.0,0.0,0
0,25.0,1.0,0
0,0.0,0.0,0
0,8.0,1.0,0
179,0.0,0.0,0
0,0.0,0.0,21387
291,0.0,0.0,0
0,0.0,0.0,9740
0,0.0,0.0,18637
0,0.0,0.0,9759
2,0.0,4.900000095367432,0
0,0.0,40279.0,15779
2380,0.0,0.0,0
0,0.0,0.0,14556
0,827.0,0.0,0
0,821.0,1.0,0
0,0.0,0.0,761
0,0.0,0.0,18307
0,0.0,0.0,0
1,0.0,8.0,0
0,0.0,0.0,9766
0,0.0,0.0,9350
0,0.0,0.0,0
0,5.0,1.0,0
0,0.0,0.0,12766
10284,0.0,0.0,0
239,0.0,120.0,0
0,0.0,0.0,0
0,106322.921875,749782695936.0,21
0,0.0,0.0,11275
0,7013.3798828125,749346226176.0,21
0,0.0,0.0,9354
0,1.0,0.0,0
72,0.0,0.0,0
0,10.0,1.0,0
0,0.0,0.0,9361
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,7.0,1.0,0
0,0.0,0.0,4184
0,55.0,1.0,0
34759,0.0,0.0,0
0,0.0,0.0,0
8592,0.0,0.0,0
0,0.0,0.0,470
0,1.0,0.0,0
0,5.0,0.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,222.0,1.0,0
0,0.0,0.0,29860
0,5.0,1.0,0
0,16.0,1.0,0
0,6.0,1.0,0
1,0.0,9.0,0
0,0.0,0.0,11111
0,16.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,14736
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,1130
0,0.0,0.0,13072
0,15.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,9016
0,0.0,624863.0,66139
0,40709.0,0.0,0
0,378.0,2.0,0
0,37953.0,0.0,0
0,1811.0,1.0,0
0,378.0,4.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,160564
0,32122.880859375,0.0,21
0,3067.0,1.0,0
0,0.0,0.0,124222
0,3067.0,1.0,0
15662,0.0,0.0,0
0,182454.0,0.0,0
0,3067.0,1.0,0
0,154.0,1.0,0
0,903.0,1.0,0
0,858.0,1.0,0
0,1.0,0.0,0
0,3067.0,1.0,0
0,49448.0,0.0,0
0,511.0,1.0,0
0,5.0,1.0,0
0,0.0,0.0,0
0,142.0,1.0,0
0,0.0,0.0,7547
0,0.0,0.0,11357
0,12.0,1.0,0
0,5.0,1.0,0
0,5.0,1.0,0
0,0.0,0.0,9743
0,35.0,1.0,0
0,1092.300048828125,0.0,21
0,0.0,0.0,10231
80,0.0,0.0,0
0,26.0,1.0,0
0,0.0,0.0,0
11114,0.0,0.0,0
0,0.0,0.0,12015
0,0.0,0.0,0
177774,0.0,0.0,0
1,0.0,9.0,0
0,0.0,0.0,0
0,997.0,1.0,0
0,3067.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,121.0,4.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
21,0.0,0.0,0
0,21.0,25.969999313354492,0
0,0.0,0.0,0
0,0.0,0.0,1589883
0,0.0,0.0,0
0,94.0,1.0,0
0,0.0,0.0,0
0,601.0,1.0,0
0,1090.0,1.0,0
0,0.0,0.0,0
0,1368.0,1.0,0
0,507.0,1.0,0
0,38406.1796875,778942676992.0,21
0,463.0,1.0,0
0,1143.0,1.0,0
0,0.0,0.0,72555
0,0.0,5300621824.0,1008034
0,1646.8199462890625,840993013760.0,21
0,216.0,1.0,0
0,0.0,3451016704.0,90833
0,0.0,0.0,0
0,0.0,0.0,0
0,12.0,0.0,0
0,0.0,0.0,9436
0,0.0,0.0,0
190,0.0,0.0,0
1,0.0,7.800000190734863,0
0,6.0,1.0,0
0,237.0,1.0,0
0,0.0,0.0,11270
0,12.0,0.0,0
1,0.0,8.800000190734863,0
0,0.0,0.0,0
0,0.0,0.0,0
216,0.0,0.0,0
0,212.30999755859375,742297698304.0,21
405400,0.0,0.0,0
0,47.0,1.0,0
0,0.0,0.0,10521
864,0.0,0.0,0
0,0.0,749965082624.0,21
0,0.0,0.0,6725
0,47.0,1.0,0
0,3069835.5,0.0,21
0,183.0,1.0,0
0,127.0,1.0,0
0,127.0,1.0,0
0,127.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
23016,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,39.0,1.0,0
0,8.0,1.0,0
0,7.0,1.0,0
0,7.0,1.0,0
1,0.0,7.099999904632568,0
0,0.0,0.0,21
470526,0.0,0.0,0
6997,0.0,0.0,0
0,0.0,0.0,0
0,120.4800033569336,742297698304.0,21
7341,0.0,0.0,0
0,0.0,0.0,0
68041,0.0,0.0,0
0,34.0,1.0,0
0,8.0,1.0,0
0,12.0,0.0,0
0,0.0,0.0,0
1,0.0,7.599999904632568,0
0,6.0,1.0,0
0,1.0,0.0,0
404130,0.0,0.0,0
13880,0.0,0.0,0
0,0.0,0.0,21
0,288.0,1.0,0
1,0.0,8.0,0
35849,0.0,0.0,0
0,121.0,1.0,0
6104,0.0,0.0,0
0,0.0,0.0,3760
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,47.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,21
1,0.0,7.400000095367432,0
0,224.9499969482422,0.0,21
0,5.0,1.0,0
1,0.0,7.099999904632568,0
0,0.0,0.0,7020
8979,0.0,0.0,0
1,0.0,7.400000095367432,0
1,0.0,7.099999904632568,0
0,0.0,0.0,0
0,472194.0,0.0,21
1,0.0,7.099999904632568,0
0,7.0,1.0,0
0,44.0,1.0,0
0,0.0,0.0,11292
0,0.0,0.0,11231
0,47.0,1.0,0
0,48.0,1.0,0
1,0.0,7.400000095367432,0
0,131.80999755859375,0.0,21
1,0.0,7.099999904632568,0
0,228.7899932861328,0.0,21
0,47.0,1.0,0
0,0.0,0.0,63589
0,478.0,1.0,0
0,7579.0,1.0,0
2478,0.0,0.0,0
0,1679.0,1.0,0
0,25.0,1.0,0
0,12602.419921875,636862136320.0,21
0,232.0,1.0,0
0,687.0,1.0,0
0,680.0,1.0,0
0,1522.0,1.0,0
0,454.0,1.0,0
0,275.0,1.0,0
0,0.0,0.0,2023
0,0.0,0.0,12658
0,5.0,1.0,0
1,0.0,8.199999809265137,0
0,9.0,1.0,0
0,8.0,1.0,0
0,7.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,272279
0,0.0,0.0,251867
0,10.0,1.0,0
0,999.0,1.0,0
0,2374.0,1.0,0
0,0.0,0.0,241461
0,0.0,0.0,285345
0,0.0,0.0,258489
0,0.0,0.0,284367
0,0.0,0.0,227444
0,0.0,0.0,308129
0,0.0,0.0,278909
0,0.0,0.0,274718
0,0.0,8.699999809265137,0
0,0.0,0.0,260429
52689,0.0,5103.0,0
1,0.0,9.199999809265137,0
0,0.0,0.0,246402
0,0.0,0.0,273004
0,0.0,0.0,264646
0,0.0,0.0,210289
0,9318.0,1.0,0
0,0.0,0.0,52828
0,13.0,1.0,0
17096,0.0,0.0,0
0,0.0,0.0,64458
0,6.0,1.0,0
0,0.0,0.0,0
0,1626.0,1.0,0
0,0.0,0.0,12446
0,3.0,1.0,0
0,4.0,1.0,0
1813,0.0,0.0,0
0,3.0,1.0,0
0,0.0,0.0,0
0,0.0,706502524928.0,21
0,2.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,13007
0,1.0,1.0,0
0,0.0,0.0,10983
0,0.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,9740
0,3.0,1.0,0
0,0.0,0.0,12501
3099,0.0,0.0,0
0,4.0,1.0,0
3361,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,9185
0,1.0,1.0,0
0,3.0,1.0,0
0,3.0,1.0,0
10913,0.0,0.0,0
0,0.0,0.0,9738
0,0.0,0.0,15309
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,0.0,1
0,0.0,742297698304.0,21
0,0.0,742297698304.0,21
0,1.0,0.0,42
1,5.0,0.0,1
0,0.0,0.0,0
0,4.0,1.0,0
0,0.0,1.0,0
0,4.0,1.0,0
0,0.0,1.0,0
66,0.0,0.0,0
1,0.0,7.099999904632568,0
0,1.0,1.0,0
0,0.0,0.0,9052
0,0.0,63042352.0,0
1,0.0,9.0,0
0,0.0,1.0,0
0,0.0,0.0,10302
0,0.0,0.0,13012
0,0.0,0.0,12725
0,0.0,0.0,19980
0,1.0,1.0,0
0,4.0,1.0,0
0,0.0,0.0,8086
5874,0.0,0.0,0
59897,0.0,0.0,0
0,118315.078125,608766918656.0,21
0,4.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,14366
0,27045.44921875,637690773504.0,21
0,2.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,15241
0,0.0,731882520576.0,21
0,0.0,1.0,0
0,2.0,1.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,4.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,2.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,429.0,12281
0,0.0,1.0,0
0,3.0,1.0,0
1512,0.0,63175.0,0
0,0.0,811568005120.0,0
0,0.0,1.0,0
0,0.0,0.0,9266
0,0.0,0.0,0
0,0.0,0.0,15
0,0.0,0.0,1
0,1.0,0.0,0
881,0.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,15459
0,0.0,0.0,8094
0,0.0,0.0,0
0,0.0,1.0,0
11915,0.0,0.0,0
0,1.0,1.0,0
0,2.0,1.0,0
965,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
6210,0.0,0.0,0
0,1.0,0.0,0
154,0.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1195077.0,9501
0,1.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,11655
166,0.0,0.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,3.0,1.0,0
0,2.0,1.0,0
197,0.0,0.0,0
0,3.0,0.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,20474
0,1.0,1.0,0
0,2.0,1.0,0
0,1253.6700439453125,761101090816.0,21
0,1.0,1.0,0
0,0.0,761770672128.0,21
0,0.0,1.0,0
0,0.0,242322208.0,16369
0,1.0,1.0,0
8889,0.0,0.0,0
0,6906.5498046875,761101025280.0,21
0,2.0,1.0,0
0,0.0,1.0,0
0,2.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,2.0,1.0,0
0,2.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,8412
0,1.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,8825
0,0.0,1.0,0
0,0.0,0.0,15396
0,0.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,2133
0,3.0,1.0,0
3335,0.0,0.0,0
25389,0.0,0.0,0
0,0.0,0.0,17213
0,0.0,1.0,0
0,1.0,1.0,0
0,475.44000244140625,646564020224.0,21
0,3.0,1.0,0
0,4.0,1.0,0
0,1.0,1.0,0
1621,0.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,17001
15445,0.0,8976418.0,0
0,3.0,1.0,0
0,0.0,0.0,13713
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,8282
0,0.0,0.0,0
0,4.0,1.0,0
0,2.0,2.0,0
0,0.0,0.0,8909
0,3.0,1.0,0
0,3.0,1.0,0
0,0.0,1.0,0
331,0.0,0.0,0
0,1.0,1.0,0
0,4.0,1.0,0
0,2.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,8767
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,6421
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,2.0,1.0,0
0,4.0,1.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,4.0,1.0,0
0,0.0,1.0,0
0,4.0,1.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,43382.640625,0.0,21
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,12555902.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,13423
0,19117.349609375,0.0,21
5234,0.0,0.0,0
0,0.0,0.0,17729
0,1.0,1.0,0
560,0.0,0.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,723508133888.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,7.599999904632568,0
0,0.0,0.0,21
0,1.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,2.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
16134,0.0,0.0,0
49,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,2.0,1.0,0
0,0.0,723508133888.0,21
0,0.0,0.0,9738
0,3.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,3.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,11196
2490,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,13654
7894,0.0,0.0,0
1,0.0,7.400000095367432,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,20861
0,1.0,1.0,0
0,0.0,0.0,13376
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,712423768064.0,21
0,0.0,762102546432.0,0
0,0.0,1.0,0
0,1.0,1.0,0
485,0.0,0.0,0
0,0.0,0.0,0
0,0.0,768634912768.0,21
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,21.0,32.9900016784668,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,6683
0,2.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
2635,0.0,0.0,0
0,0.0,0.0,6105
0,0.0,0.0,21
7862,0.0,0.0,0
0,0.0,0.0,11565
6324,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
1621,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,11225
0,6097.0,0.0,0
0,4.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
4834,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,17596
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
1121,0.0,0.0,0
0,0.0,0.0,4767
0,0.0,0.0,10707
0,0.0,0.0,7353
0,0.0,0.0,8441
0,0.0,0.0,0
0,0.0,0.0,13468
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
40719,0.0,0.0,0
0,4430034.5,196852662272.0,21
0,2.0,0.0,0
0,0.0,0.0,7215
0,1.0,1.0,0
1390,0.0,0.0,0
0,2.0,1.0,0
1,0.0,8.100000381469727,0
0,0.0,1.0,0
185,0.0,0.0,0
0,0.0,0.0,0
0,2.0,1.0,0
0,1.0,0.0,0
1618,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
1,0.0,7.599999904632568,0
0,7614.33984375,0.0,21
0,0.0,0.0,13465
0,19202.2890625,637690773504.0,21
1,0.0,7.0,0
0,641.5700073242188,0.0,21
0,4673646.0,196852629504.0,21
0,0.0,1.0,0
0,20517.359375,0.0,21
0,1060344.25,0.0,21
1152,0.0,0.0,0
0,9147.900390625,0.0,21
0,1.0,1.0,0
0,3.0,1.0,0
0,4814997.0,196852908032.0,21
0,65669.5,193802256384.0,21
1,0.0,6.199999809265137,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,2.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,765305946112.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,734327144448.0,21
0,1.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,10118
0,0.0,0.0,14685
0,0.0,1.0,0
0,0.0,305390944256.0,21
0,1.0,0.0,0
0,0.0,0.0,1606
0,0.0,0.0,0
1994,0.0,0.0,0
0,0.0,5.900000095367432,0
657,0.0,0.0,0
0,0.0,0.0,21
0,3404.590087890625,0.0,21
0,1852.1199951171875,674987966464.0,21
938,0.0,0.0,0
0,3.0,1.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,2.0,1.0,0
0,0.0,0.0,0
1,0.0,6.800000190734863,0
1960,0.0,0.0,0
0,0.0,0.0,4463
1,0.0,7.5,0
0,0.0,0.0,13500
2486,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,16793
1,0.0,8.0,0
0,0.0,0.0,21
0,0.0,0.0,10602
0,0.0,0.0,0
0,0.0,761770606592.0,21
0,139.94000244140625,762102743040.0,21
0,0.0,0.0,0
0,0.0,0.0,12215
0,0.0,0.0,10620
0,0.0,0.0,0
0,0.0,0.0,13589
0,0.0,0.0,15654
0,0.0,1.0,0
1,0.0,8.300000190734863,0
32418,0.0,0.0,0
0,0.0,0.0,0
277,0.0,0.0,0
0,0.0,1.0,0
5142,0.0,0.0,0
0,2.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,7.300000190734863,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
21,0.0,0.0,0
21,0.0,0.0,0
0,0.0,765305946112.0,21
0,0.0,1.0,0
0,0.0,0.0,21
0,1.0,0.0,0
0,1.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,14688
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,3361
0,0.0,1.0,0
816,0.0,0.0,0
0,0.0,1.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,13166
0,4.0,1.0,0
0,0.0,0.0,14675
0,0.0,0.0,14648
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,84.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,5006
0,0.0,0.0,16920
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,14364
0,5621.0400390625,0.0,21
0,0.0,0.0,10842
0,0.0,0.0,10592
1,0.0,3.299999952316284,0
0,1.0,1.0,0
1,0.0,3.299999952316284,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,0.0,0
19143,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
1749,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,4.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
3746,0.0,0.0,0
0,0.0,0.0,3962
0,0.0,811568005120.0,0
2486,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,14672
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,10114
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,14669
0,0.0,0.0,14688
0,0.0,0.0,3404
0,2.0,1.0,0
0,0.0,0.0,9562
462,0.0,0.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,12664
0,0.0,0.0,0
0,0.0,0.0,20947
0,0.0,0.0,16757
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
145,0.0,0.0,0
0,1.0,0.0,0
8201,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,14515
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
1,0.0,5.099999904632568,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,4.0,1.0,0
0,1.0,0.0,0
0,0.0,0.0,14674
0,0.0,0.0,14669
0,0.0,1.0,0
0,1.0,0.0,0
0,0.0,0.0,3429
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,14673
0,0.0,1.0,0
2850,0.0,0.0,0
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,14071
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,10119
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
