numberOfSellers,monthlyRevenueEstimate,monthlyUnitsSold,reviewRating
0,0.0,328989,74.0
5368,1.0,13200,0.0
0,0.0,0,13199.759765625
2370,1.0,13200,0.0
0,0.0,0,0.0
0,0.0,0,11.0
8709,2.0,13197,0.0
0,0.0,282292,13.0
0,0.0,216804,387.0
0,0.0,0,1.0
0,0.0,0,94.0
0,0.0,289685,72.0
0,0.0,15232,6.0
0,0.0,0,41.0
0,0.0,0,47.0
0,0.0,0,13065.4697265625
0,0.0,0,145.0
4864,1.0,13022,0.0
21,236.0,1,129823.03125
0,0.0,0,12999.75
0,0.0,0,12999.5
0,0.0,142692,48.0
0,21.0,1721,0.0
0,0.0,0,12975.75
0,0.0,0,26.0
0,0.0,0,12959.0400390625
0,0.0,0,1.0
0,21.0,2462,0.0
21,2111.0,1,578425.75
0,0.0,0,12949.259765625
0,0.0,0,12949.259765625
0,0.0,0,12940.400390625
0,0.0,263836,18.0
0,0.0,0,1.0
0,21.0,1868,0.0
0,21.0,220,0.0
21,0.0,1,702994.8125
0,0.0,794592,28.0
0,0.0,0,0.0
391,1.0,12880,0.0
5849,0.0,12870,0.0
0,0.0,0,12827.009765625
0,0.0,0,14.0
0,0.0,21,0.0
0,0.0,163212,209.0
0,0.0,0,12799.6796875
21,431.0,1,205996.109375
0,0.0,0,12759.5595703125
0,0.0,0,1.0
0,0.0,0,6.0
0,21.0,770,0.0
0,0.0,62891,117.0
0,0.0,55649,117.0
0,0.0,217472,95.0
0,0.0,0,21.0
21,1141.0,2,191504.984375
0,0.0,163255,18.0
0,0.0,0,11.0
0,21.0,4848,0.0
21,4849.0,1,668593.0
0,0.0,0,12.0
0,0.0,0,1.0
0,0.0,135418,164.0
21,7386.0,3,34592.08984375
0,0.0,278809,12.0
0,0.0,333285,20.0
0,0.0,0,18.0
0,0.0,0,12572.01953125
0,0.0,0,15.0
0,0.0,233772,22.0
0,0.0,0,42.0
0,0.0,0,17.0
0,0.0,203324,191.0
0,0.0,0,12539.6201171875
0,0.0,103090,237.0
0,0.0,329296,32.0
0,0.0,0,12494.490234375
0,0.0,7192,5.0
0,0.0,104017,18.0
0,0.0,0,2.0
0,21.0,1929,0.0
0,0.0,0,12431.580078125
21,1260.0,2,173196.8125
0,0.0,0,46.0
0,0.0,14633,5.0
21,1145.0,1,280293.5625
0,0.0,4856,5.0
0,0.0,0,114.0
0,0.0,0,12.0
0,0.0,0,32.0
0,21.0,627,0.0
0,0.0,0,12299.1796875
1044,1.0,12275,0.0
1588,0.0,12250,0.0
0,0.0,21,0.0
939,1.0,12249,0.0
0,0.0,0,12219.5302734375
0,21.0,1490,0.0
2418,1.0,12206,0.0
0,0.0,0,28.0
1925,1.0,12203,0.0
0,0.0,0,1.0
2857,1.0,12156,0.0
0,21.0,1149,0.0
0,0.0,298804,113.0
0,21.0,154,0.0
0,0.0,0,1.0
0,0.0,0,12061.5
0,21.0,1322,0.0
8399,1.0,12008,0.0
0,0.0,0,10.0
0,0.0,0,12.0
21,714.0,1,375137.09375
0,0.0,0,11999.599609375
0,0.0,151126,275.0
0,0.0,139820,275.0
0,0.0,193509,415.0
0,0.0,190127,415.0
0,0.0,0,200.0
0,0.0,0,14.0
0,0.0,0,6.0
0,0.0,392892,16.0
0,0.0,30446,7.0
0,0.0,321175,30.0
0,0.0,410265,10.0
21,1505.0,1,218176.0625
0,21.0,2531,0.0
0,0.0,3622,9.0
0,0.0,150529,107.0
21,4577.0,1,323826.25
0,0.0,0,21.0
0,0.0,0,1.0
1024,6.0,11954,0.0
0,0.0,15771,5.0
21,2855.0,1,195914.515625
0,0.0,0,11904.0
0,21.0,3700,0.0
0,21.0,2236,0.0
0,0.0,0,11899.650390625
0,0.0,249253,19.0
3359,5.0,11883,0.0
0,0.0,0,1.0
0,0.0,0,11879.33984375
0,0.0,217563,28.0
0,0.0,37973,9.0
21,1890.0,1,925987.75
0,0.0,0,710.0
0,0.0,0,1.0
712,1.0,11735,0.0
0,0.0,335529,738.0
771,0.0,11711,0.0
5059,11.0,11704,0.0
5203,1.0,11700,0.0
0,0.0,41369,18.0
0,0.0,0,1.0
21,1127.0,1,129080.1875
0,0.0,0,11695.7099609375
0,0.0,0,11663.759765625
21,1181.0,1,7970.39990234375
1570,2.0,11651,0.0
0,0.0,35334,8.0
0,0.0,0,11621.51953125
0,0.0,188664,11.0
0,0.0,0,43.0
0,0.0,0,29.0
0,21.0,3656,0.0
0,0.0,0,20.0
0,0.0,186792,62.0
0,0.0,0,1.0
0,0.0,0,11549.669921875
0,0.0,0,16.0
0,0.0,0,36.0
4050,1.0,11519,0.0
0,21.0,2153,0.0
0,0.0,8201,7.0
0,0.0,0,6235.0
0,0.0,0,23.0
21,44.0,1,0.0
0,0.0,299158,317.0
0,0.0,151616,175.0
21,7312.0,5,338516.1875
0,0.0,0,24.0
21,2525.0,1,267837.5
0,16.0,11447,0.0
0,0.0,97045,183.0
0,0.0,143304,183.0
0,21.0,618,0.0
0,0.0,0,11438.0
0,0.0,0,1.0
0,21.0,1152,0.0
0,0.0,394321,491.0
0,0.0,0,11381.759765625
0,0.0,0,9.0
6697,12.0,11376,0.0
0,0.0,333639,53.0
0,0.0,0,11349.5
5305,0.0,11347,0.0
21,1421.0,1,365855.3125
2066,1.0,11330,0.0
0,0.0,0,56.0
5477,11.0,11314,0.0
643,1.0,11299,0.0
0,0.0,0,11298.0
21,3742.0,2,232012.625
0,0.0,0,58.0
0,0.0,0,28.0
0,0.0,0,11279.0595703125
0,0.0,0,36.0
0,21.0,1134,0.0
0,0.0,227596,103.0
0,0.0,0,11250.0
0,21.0,1185,0.0
0,0.0,0,26.0
0,0.0,424640,606.0
0,0.0,0,11219.669921875
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,375076,66.0
0,0.0,10740,5.0
0,0.0,0,11199.7197265625
0,0.0,111957,18.0
0,0.0,0,56.0
2351,1.0,11199,0.0
0,0.0,0,11180.0
0,0.0,0,1.0
0,0.0,0,11153.25
0,0.0,9333,5.0
0,0.0,0,1.0
21,414.0,7,420917.78125
0,0.0,218290,414.0
0,21.0,4471,0.0
0,0.0,21,0.0
0,0.0,21,0.0
0,21.0,1710,0.0
0,0.0,6483,6.0
0,21.0,866,0.0
0,0.0,0,11039.51953125
0,21.0,256,0.0
0,0.0,185239,59.0
2774,0.0,11020,0.0
0,0.0,21,0.0
0,0.0,0,14.0
0,0.0,0,8183.0
0,0.0,286187,17.0
21,6407.0,4,327144.5
0,0.0,18758,6.0
0,0.0,0,0.0
0,0.0,332929,10.0
0,0.0,0,2.0
0,0.0,174307,446.0
0,0.0,181718,63.0
0,0.0,0,1.0
0,0.0,0,9.0
0,0.0,1245,8.0
0,0.0,0,21.0
0,0.0,0,1.0
0,0.0,100245,167.0
0,0.0,21,0.0
0,0.0,0,10919.16015625
4179,1.0,10907,0.0
21,117.0,1,0.0
0,0.0,0,39.0
0,0.0,7205,5.0
4339,1.0,10880,0.0
4249,2.0,10880,0.0
0,0.0,435506,79.0
0,21.0,211,0.0
0,0.0,0,78.0
0,0.0,0,10800.0
0,0.0,0,9.0
0,0.0,0,9.0
21,726.0,1,385252.53125
21,705.0,1,354313.9375
0,0.0,0,1.0
21,3828.0,1,392994.3125
0,0.0,0,427.0
0,0.0,164903,228.0
0,0.0,0,1.0
0,0.0,171276,35.0
0,0.0,0,1.0
0,0.0,210698,56.0
0,21.0,2657,0.0
0,0.0,226914,336.0
0,0.0,149806,421.0
0,0.0,291338,71.0
21,1856.0,7,307172.71875
0,0.0,191887,1604.0
0,0.0,127207,12.0
0,0.0,382814,14.0
0,0.0,21,0.0
0,0.0,0,22.0
0,0.0,0,22.0
0,21.0,1648,0.0
21,455.0,1,0.0
0,0.0,544923,14.0
2656,1.0,10630,0.0
0,21.0,219,0.0
0,0.0,0,4393.0
0,0.0,286050,82.0
0,0.0,0,21.0
0,0.0,0,53.0
0,0.0,0,186.0
0,0.0,0,413.0
311,1.0,10568,0.0
0,0.0,69420,61.0
0,0.0,0,10555.98046875
21,343.0,1,33096.69921875
0,0.0,0,10539.6904296875
21,3171.0,1,84084.9296875
0,0.0,0,10529.8701171875
0,0.0,0,32.0
0,0.0,0,24.0
0,0.0,278889,17.0
0,21.0,981,0.0
0,0.0,0,1.0
0,0.0,0,35.0
0,0.0,0,10499.650390625
0,0.0,0,1.0
0,0.0,0,50.0
0,0.0,0,30.0
0,0.0,0,1.0
0,0.0,21,0.0
1773,1.0,10493,0.0
0,0.0,411223,79.0
4051,1.0,10450,0.0
2352,2.0,10440,0.0
0,21.0,2010,0.0
0,0.0,0,1.0
0,0.0,76958,14.0
21,334.0,1,127032.921875
547,12.0,10415,0.0
4173,1.0,10392,0.0
0,0.0,0,1.0
6033,1.0,10387,0.0
0,0.0,0,43.0
0,0.0,309492,21.0
0,21.0,4941,0.0
21,1765.0,4,102102.703125
0,0.0,134458,37.0
0,0.0,170862,63.0
0,0.0,0,23.0
5660,1.0,10322,0.0
0,0.0,0,26.0
0,21.0,1090,0.0
0,21.0,1108,0.0
0,21.0,1807,0.0
0,0.0,0,10228.6796875
21,437.0,1,157061.875
0,0.0,0,15.0
2052,1.0,10222,0.0
0,0.0,0,34.0
0,0.0,129123,131.0
0,0.0,95527,131.0
0,0.0,0,10183.6396484375
7632,1.0,10160,0.0
0,0.0,0,10159.599609375
0,0.0,0,4.0
0,0.0,0,46.0
0,0.0,147958,548.0
2630,2.0,10140,0.0
0,0.0,5460,11.0
0,0.0,21,0.0
0,0.0,0,12.0
243,1.0,10120,0.0
21,1043.0,1,2508.06005859375
0,0.0,21,0.0
0,0.0,285635,78.0
0,0.0,1679,7.0
21,340.0,1,134337.640625
0,0.0,0,10079.51953125
0,0.0,28323,9.0
0,0.0,14619,211.0
0,0.0,0,56.0
0,0.0,0,9.0
0,0.0,5156,5.0
3592,5.0,10064,0.0
0,0.0,21,0.0
0,0.0,0,19.0
0,0.0,0,26.0
21,5394.0,1,162024.03125
0,0.0,60361,56.0
6905,1.0,10029,0.0
0,0.0,172029,49.0
233,1.0,10022,0.0
1201,1.0,10021,0.0
0,21.0,2318,0.0
4834,0.0,10005,0.0
0,0.0,0,17.0
237,1.0,10001,0.0
0,0.0,0,9999.900390625
0,0.0,21,0.0
21,3164.0,1,206030.875
0,0.0,226428,45.0
0,0.0,337577,10.0
21,610.0,1,432468.90625
0,0.0,0,5.0
0,0.0,229989,11.0
0,0.0,44359,6.0
6499,4.0,9983,0.0
0,0.0,188378,69.0
0,0.0,0,20.0
21,1649.0,1,117908.828125
0,0.0,0,27.0
0,0.0,125050,150.0
0,0.0,958599,1810.0
0,0.0,0,1143.0
0,21.0,3282,0.0
5865,1.0,9900,0.0
0,0.0,263628,559.0
0,21.0,219,0.0
0,0.0,21,0.0
0,0.0,0,9899.669921875
0,21.0,2339,0.0
0,0.0,23003,5.0
0,0.0,8251,8.0
0,0.0,35631,14.0
0,0.0,263426,40.0
21,1397.0,1,105299.640625
0,0.0,221990,16.0
0,0.0,0,38.0
0,0.0,15030,46.0
0,0.0,10107,46.0
0,0.0,0,46.0
0,0.0,317571,113.0
4576,8.0,9871,0.0
0,0.0,374075,33.0
0,0.0,0,9869.5302734375
0,0.0,189328,34.0
0,0.0,201566,43.0
0,0.0,21,0.0
0,0.0,122259,282.0
0,0.0,27419,6.0
0,0.0,0,9799.7197265625
2189,1.0,9800,0.0
0,0.0,0,28.0
4491,5.0,9787,0.0
0,0.0,0,1.0
21,260.0,1,236739.40625
0,0.0,0,61.0
0,0.0,0,61.0
0,0.0,140194,532.0
0,0.0,0,2.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,9741.16015625
0,0.0,0,11.0
0,1.0,9719,0.0
1180,4.0,9719,0.0
0,0.0,0,14.0
0,0.0,142105,52.0
0,0.0,0,7.0
0,0.0,367235,357.0
0,21.0,969,0.0
0,0.0,0,58.0
0,0.0,0,9668.419921875
0,0.0,0,12.0
0,0.0,0,9659.5400390625
21,1465.0,1,131079.953125
0,0.0,30391,8.0
7758,1.0,9645,0.0
0,0.0,0,37.0
0,0.0,0,37.0
0,0.0,230380,13.0
0,0.0,0,9603.01953125
0,0.0,21,0.0
0,0.0,0,1.0
0,0.0,0,1.0
21,354.0,1,202624.34375
0,0.0,19924,211.0
0,0.0,0,23.0
0,0.0,166456,121.0
0,0.0,0,24.0
0,0.0,7092,5.0
0,0.0,0,2361.0
0,0.0,0,9562.5
0,0.0,112465,221.0
475,1.0,9554,0.0
0,0.0,216725,353.0
0,0.0,357715,32.0
0,0.0,0,28.0
0,0.0,291181,37.0
0,0.0,21,0.0
3548,1.0,9500,0.0
0,0.0,0,19.0
741,1.0,9500,0.0
0,0.0,87779,48.0
0,0.0,0,1.0
5559,16.0,9492,0.0
0,0.0,0,13.0
21,3310.0,2,54210.26953125
0,0.0,26746,9.0
21,1155.0,1,36236.80859375
102,1.0,9448,0.0
0,0.0,166069,48.0
0,21.0,2733,0.0
0,0.0,21,0.0
0,0.0,0,9429.5400390625
4210,0.0,9417,0.0
0,21.0,224,0.0
0,0.0,0,7.0
0,21.0,3649,0.0
831,1.0,9363,0.0
0,21.0,1390,0.0
0,0.0,0,9360.0
0,0.0,111684,28.0
21,732.0,1,290464.1875
0,21.0,210,0.0
0,0.0,0,0.0
0,0.0,231166,25.0
3871,1.0,9336,0.0
0,0.0,0,9324.4501953125
0,0.0,21508,9.0
0,0.0,0,27.0
0,0.0,19446,7.0
0,0.0,114011,117.0
0,0.0,8146,117.0
21,890.0,1,192569.84375
0,0.0,0,1.0
0,0.0,0,9277.6796875
0,0.0,270672,27.0
0,21.0,201,0.0
2332,2.0,9269,0.0
1040,1.0,9262,0.0
21,4974.0,4,72710.0
0,0.0,0,9249.75
0,0.0,0,37.0
0,0.0,0,1990.0
0,0.0,0,1.0
0,0.0,0,14.0
0,0.0,178177,46.0
0,0.0,0,1.0
0,0.0,0,9.0
0,0.0,30983,448.0
0,0.0,281078,30.0
21,649.0,1,30213.73046875
0,0.0,0,31.0
0,0.0,21,0.0
3105,1.0,9201,0.0
0,0.0,0,1.0
0,21.0,1697,0.0
2099,1.0,9192,0.0
21,2214.0,1,133128.515625
0,21.0,2289,0.0
0,21.0,519,0.0
0,0.0,1909,6.0
0,0.0,143221,85.0
0,0.0,0,15.0
21,1011.0,6,202404.34375
2663,13.0,9140,0.0
1084,1.0,9138,0.0
0,21.0,1706,0.0
5449,1.0,9120,0.0
0,21.0,888,0.0
728,1.0,9120,0.0
0,0.0,0,9119.6201171875
0,0.0,15084,211.0
0,0.0,21694,211.0
21,1078.0,1,61397.94921875
0,0.0,159003,56.0
0,21.0,680,0.0
21,800.0,1,17336.16015625
0,0.0,259178,17.0
21,4374.0,3,239912.234375
0,21.0,0,0.0
21,901.0,1,216918.484375
0,0.0,200247,28.0
0,0.0,0,13.0
885,1.0,9087,0.0
0,0.0,232142,43.0
0,0.0,318726,22.0
0,0.0,0,14.0
0,0.0,0,9084.7998046875
0,0.0,0,9078.48046875
0,0.0,0,5.0
2166,0.0,9043,0.0
0,0.0,21,0.0
0,0.0,0,179.0
0,0.0,70859,54.0
0,0.0,0,21.0
0,0.0,0,5.0
0,0.0,0,9.0
0,21.0,4642,0.0
21,3846.0,2,254103.46875
0,0.0,0,8999.8203125
21,2604.0,1,225548.390625
21,2668.0,1,45136.51171875
0,21.0,1217,0.0
0,0.0,20060,7.0
21,2682.0,1,0.0
700,1.0,8998,0.0
0,0.0,0,1.0
0,0.0,298213,27.0
0,0.0,0,9.0
0,0.0,21008,5.0
21,6438.0,1,139201.90625
0,0.0,3345,6.0
0,0.0,0,8989.6904296875
0,0.0,433438,15.0
0,0.0,0,6.0
0,0.0,10864,8.0
5148,3.0,8970,0.0
0,0.0,163643,413.0
0,0.0,0,5.0
0,0.0,63213,30.0
0,0.0,0,8959.9296875
0,0.0,21,0.0
0,0.0,249984,15.0
0,0.0,0,19.0
0,0.0,0,18.0
0,0.0,178594,41.0
0,0.0,24823,8.0
0,0.0,127771,13.0
0,0.0,91419,130.0
0,0.0,0,8877.1201171875
0,0.0,0,2.0
0,0.0,194845,217.0
0,0.0,0,8848.0
1431,1.0,8820,0.0
0,21.0,845,0.0
0,21.0,782,0.0
0,0.0,0,33.0
0,0.0,176605,60.0
0,0.0,0,1.0
1277,0.0,8800,0.0
21,636.0,1,138572.46875
7780,1.0,8794,0.0
0,0.0,8183,8.0
2886,8.0,8775,0.0
0,0.0,292242,49.0
0,0.0,134653,85.0
0,0.0,170347,123.0
0,21.0,3750,0.0
21,3287.0,0,168175.3125
0,0.0,34503,114.0
0,0.0,0,8718.91015625
1424,1.0,8712,0.0
0,0.0,1685,8.0
21,926.0,1,454465.3125
315,1.0,8693,0.0
0,0.0,0,26.0
0,0.0,2612,9.0
0,21.0,1580,0.0
0,0.0,128701,85.0
0,21.0,221,0.0
0,21.0,502,0.0
0,0.0,340582,79.0
0,0.0,322576,16.0
0,0.0,0,8639.8203125
0,21.0,936,0.0
0,0.0,0,32.0
0,0.0,241182,32.0
0,0.0,0,14.0
2928,3.0,8626,0.0
0,0.0,8624,0.0
0,0.0,0,8621.6796875
8368,2.0,8612,0.0
180,1.0,8609,0.0
0,0.0,0,210.0
264,1.0,8609,0.0
0,0.0,0,8603.0703125
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,18649,345.0
21,568.0,1,286188.0
0,0.0,156925,413.0
0,0.0,15412,33.0
0,0.0,3055,33.0
0,0.0,16410,33.0
0,0.0,96363,22.0
0,0.0,167438,36.0
0,0.0,0,8562.2998046875
0,0.0,253004,15.0
0,0.0,0,350.0
0,0.0,0,18.0
0,0.0,0,8532.0
21,945.0,1,196509.25
0,0.0,208749,1848.0
0,0.0,74232,148.0
0,0.0,0,23.0
0,21.0,2977,0.0
0,0.0,0,5.0
0,0.0,0,5.0
0,21.0,649,0.0
21,647.0,1,297904.78125
0,0.0,0,8493.599609375
235,0.0,8492,0.0
0,0.0,274085,36.0
21,1031.0,1,857560.4375
0,0.0,0,16.0
21,4577.0,8,240772.3125
0,0.0,21,0.0
21,3139.0,1,12694.5595703125
0,0.0,0,25.0
0,0.0,169755,42.0
0,21.0,228,0.0
21,867.0,1,112756.3984375
0,0.0,0,8447.0400390625
0,0.0,0,8445.1201171875
0,0.0,207590,44.0
0,0.0,0,12.0
0,0.0,0,1.0
0,0.0,174732,1028.0
0,0.0,0,8402.099609375
21,3200.0,1,164054.375
0,0.0,0,1.0
0,0.0,69678,48.0
0,0.0,0,8399.650390625
0,0.0,156943,137.0
0,0.0,0,8399.4404296875
21,2864.0,0,114940.84375
0,0.0,391870,18.0
0,0.0,4366,7.0
0,0.0,169245,123.0
2763,2.0,8380,0.0
0,0.0,0,8362.2001953125
0,0.0,21,0.0
0,0.0,0,44.0
2160,2.0,8348,0.0
0,0.0,0,8346.0
0,0.0,0,12.0
0,0.0,0,16.0
0,0.0,0,8325.0
21,2744.0,1,189111.546875
0,0.0,9524,5.0
0,0.0,149511,216.0
0,0.0,0,7.0
0,0.0,0,8.0
5690,0.0,8280,0.0
0,0.0,0,1.0
0,0.0,0,28.0
0,0.0,0,25.0
0,0.0,0,8249.75
0,0.0,0,33.0
0,0.0,0,8243.599609375
0,0.0,0,43.0
21,235.0,1,137657.796875
0,0.0,39681,21.0
0,21.0,144,0.0
0,0.0,97986,43.0
204,1.0,8199,0.0
21,2109.0,2,86664.546875
0,0.0,15708,33.0
21,6247.0,2,105268.7890625
0,0.0,0,48.0
0,0.0,0,1.0
0,0.0,0,1.0
21,4796.0,2,121902.5390625
0,21.0,274,0.0
21,1767.0,1,61460.69140625
0,0.0,21,0.0
21,147.0,1,0.0
0,0.0,166398,137.0
0,0.0,0,8100.0
0,0.0,134604,318.0
0,0.0,89998,52.0
21,2214.0,1,95107.890625
0,0.0,0,8099.7001953125
0,0.0,13899,7.0
0,0.0,358292,21.0
21,7845.0,1,144574.53125
0,0.0,11749,5.0
0,0.0,0,24.0
0,0.0,0,33.0
0,0.0,275585,360.0
0,0.0,0,17.0
1939,1.0,8066,0.0
0,0.0,0,0.0
0,0.0,45214,11.0
0,0.0,21,0.0
3373,1.0,8050,0.0
21,649.0,1,2392.179931640625
21,174.0,1,0.0
0,21.0,305,0.0
0,0.0,143619,2788.0
21,1600.0,1,459365.28125
0,21.0,2325,0.0
0,0.0,0,16.0
21,2582.0,1,252204.90625
0,21.0,1667,0.0
0,0.0,224,8.0
0,0.0,212149,25.0
0,21.0,6188,0.0
0,0.0,0,1.0
0,0.0,169273,14.0
0,0.0,0,2.0
0,0.0,0,7992.0
0,0.0,0,7989.830078125
0,0.0,0,7989.52978515625
2685,5.0,7985,0.0
0,0.0,0,7979.7900390625
0,0.0,0,7979.7900390625
0,0.0,0,1.0
0,0.0,186850,252.0
21,3245.0,1,0.0
0,0.0,193151,94.0
0,21.0,966,0.0
0,0.0,5650,7.0
21,3036.0,1,66048.109375
0,0.0,110620,23.0
0,0.0,407,5.0
21,863.0,2,206925.1875
0,0.0,19352,15.0
0,0.0,0,7919.759765625
21,859.0,1,108086.3671875
0,0.0,0,24.0
0,0.0,0,7919.669921875
0,0.0,20639,121.0
21,328.0,1,12906.23046875
0,21.0,318,0.0
0,0.0,0,50.0
0,0.0,195584,25.0
0,0.0,0,1.0
21,1587.0,1,68399.640625
0,0.0,0,7829.419921875
0,21.0,364,0.0
21,1081.0,1,213280.390625
21,448.0,1,43292.4296875
2039,1.0,7807,0.0
4231,1.0,7807,0.0
0,0.0,21,0.0
21,311.0,1,24338.0703125
21,310.0,1,14349.240234375
0,0.0,21,0.0
0,0.0,92695,67.0
0,0.0,0,39.0
0,0.0,0,39.0
0,0.0,0,30.0
0,0.0,0,30.0
0,0.0,15557,33.0
0,0.0,16382,33.0
0,21.0,1020,0.0
0,0.0,0,6.0
0,0.0,141831,1665.0
0,0.0,0,50.0
3668,2.0,7777,0.0
0,0.0,14894,6.0
0,0.0,0,5.0
0,0.0,0,2.0
0,0.0,130521,1157.0
0,0.0,0,7739.56982421875
4608,14.0,7706,0.0
0,0.0,0,10.0
21,5030.0,1,45411.87109375
0,0.0,0,7.0
0,0.0,0,1.0
0,21.0,560,0.0
21,3293.0,1,472258.65625
0,0.0,3998,8.0
415,1.0,7679,0.0
0,0.0,742,7.0
0,0.0,235845,21.0
0,0.0,0,17.0
21,2157.0,1,101142.1484375
0,0.0,72064,26.0
0,21.0,218,0.0
0,0.0,0,81.0
0,0.0,141006,85.0
0,0.0,0,17.0
0,0.0,0,1.0
0,0.0,0,7621.740234375
0,0.0,190321,61.0
4476,1.0,7609,0.0
21,600.0,2,75228.8203125
0,0.0,230228,12.0
0,21.0,1958,0.0
0,0.0,21,0.0
0,0.0,172490,36.0
0,0.0,257270,92.0
0,0.0,0,20.0
0,0.0,0,7599.240234375
0,21.0,1690,0.0
0,0.0,0,40.0
0,0.0,0,131.0
0,0.0,21480,5.0
0,21.0,2691,0.0
21,1541.0,1,394374.625
0,0.0,0,7583.759765625
0,0.0,0,7583.759765625
4860,1.0,7581,0.0
956,1.0,7575,0.0
2770,1.0,7573,0.0
21,3250.0,1,115414.2109375
0,0.0,0,14.0
0,21.0,2100,0.0
0,21.0,481,0.0
0,0.0,0,419.0
0,0.0,0,405.0
21,2849.0,1,259048.546875
0,0.0,21,0.0
21,186.0,2,276140.53125
0,0.0,214153,91.0
0,0.0,0,9.0
0,0.0,0,29.0
0,0.0,226557,77.0
0,0.0,246775,24.0
0,0.0,0,17.0
0,0.0,0,5.0
0,21.0,329,0.0
0,0.0,0,2.0
0,0.0,21,0.0
0,0.0,7276,5.0
0,21.0,269,0.0
0,0.0,0,7489.93017578125
0,21.0,1258,0.0
0,0.0,37171,200.0
0,0.0,0,7479.72021484375
0,0.0,0,34.0
0,0.0,0,1.0
21,559.0,1,73289.203125
21,3943.0,1,90010.90625
5227,1.0,7446,0.0
0,0.0,0,7442.60986328125
21,2572.0,1,55839.21875
4841,0.0,7438,0.0
1780,1.0,7425,0.0
5532,4.0,7416,0.0
0,0.0,0,1.0
0,21.0,417,0.0
0,21.0,440,0.0
0,0.0,189819,93.0
0,21.0,8352,0.0
0,0.0,0,37.0
0,0.0,21,0.0
2617,1.0,7380,0.0
21,4139.0,1,195264.65625
0,0.0,120205,104.0
2113,1.0,7370,0.0
0,0.0,0,17.0
0,21.0,1321,0.0
0,0.0,0,7359.5400390625
1831,1.0,7350,0.0
0,0.0,0,1.0
0,0.0,248194,331.0
0,0.0,0,1.0
21,764.0,1,393477.34375
0,0.0,0,7345.0
0,0.0,0,7331.52978515625
0,10.0,7326,0.0
0,0.0,211989,11.0
0,21.0,232,0.0
0,0.0,21,0.0
0,0.0,133147,148.0
0,0.0,0,8.0
0,0.0,0,43.0
0,21.0,232,0.0
0,0.0,176511,429.0
0,0.0,0,7279.43994140625
0,0.0,0,10.0
21,1167.0,1,56991.78125
0,21.0,1273,0.0
0,0.0,0,5.0
0,0.0,0,253.0
0,0.0,0,242.0
0,0.0,228271,79.0
0,21.0,224,0.0
0,0.0,0,7249.7998046875
0,0.0,0,25.0
0,0.0,21249,5.0
21,5184.0,1,142065.21875
0,21.0,2056,0.0
0,0.0,0,21.0
0,0.0,25955,5.0
0,0.0,0,0.0
0,0.0,0,38.0
0,0.0,10941,5.0
0,0.0,0,7199.9599609375
0,0.0,0,6.0
0,0.0,0,7199.91015625
0,0.0,0,7199.8798828125
1944,2.0,7200,0.0
0,0.0,25141,95.0
0,0.0,0,4.0
0,0.0,0,20.0
21,847.0,1,121035.546875
21,872.0,1,102926.6171875
0,0.0,0,7199.5498046875
1179,1.0,7200,0.0
0,0.0,29945,48.0
0,0.0,168583,42.0
0,0.0,0,7199.27978515625
0,0.0,0,40.0
0,21.0,1672,0.0
0,0.0,0,7197.0
0,0.0,186347,446.0
0,0.0,0,7194.0
0,0.0,0,6.0
21,2612.0,2,548.3900146484375
0,0.0,111039,109.0
0,0.0,0,24.0
0,0.0,30684,699.0
0,0.0,249321,115.0
21,6708.0,6,230302.546875
0,0.0,21,0.0
0,0.0,0,7140.0
1496,2.0,7140,0.0
0,0.0,0,7139.7998046875
0,0.0,0,1.0
0,0.0,0,7139.16015625
0,21.0,1491,0.0
992,1.0,7120,0.0
0,0.0,21,0.0
0,0.0,32808,12.0
8031,1.0,7090,0.0
0,0.0,0,7088.31982421875
0,0.0,0,12.0
0,0.0,21,0.0
0,0.0,21,0.0
0,0.0,0,13.0
5642,3.0,7068,0.0
0,21.0,112,0.0
0,0.0,0,37.0
0,21.0,3536,0.0
0,0.0,0,27.0
0,0.0,109585,466.0
129,1.0,7018,0.0
0,0.0,0,22.0
3798,1.0,7011,0.0
21,5296.0,1,173364.921875
0,0.0,0,7.0
0,0.0,0,10.0
0,0.0,149084,90.0
0,21.0,3171,0.0
21,505.0,1,276382.0
21,655.0,1,89650.0078125
0,0.0,49597,48.0
0,0.0,0,26.0
0,0.0,5824,5.0
0,0.0,0,8.0
0,0.0,1217,1354.0
21,6305.0,1,212448.0625
0,0.0,0,6988.52978515625
4995,1.0,6986,0.0
21,1780.0,1,97710.7265625
21,3427.0,1,362.70001220703125
0,21.0,4337,0.0
21,5222.0,2,182719.078125
0,0.0,0,6969.58984375
0,0.0,0,6967.5400390625
0,0.0,0,1.0
0,0.0,0,24.0
0,0.0,131814,1665.0
417,0.0,6959,0.0
0,0.0,12273,6.0
0,0.0,132469,10.0
0,0.0,0,6950.2001953125
5537,0.0,6948,0.0
21,2724.0,2,89222.8671875
0,0.0,57275,5.0
0,0.0,0,24.0
0,0.0,113622,466.0
0,0.0,85547,23.0
0,0.0,0,6929.68017578125
0,0.0,21,0.0
0,21.0,344,0.0
0,0.0,0,5.0
0,0.0,323207,24.0
